gemeente,gemeente,0
Heiloo,Ridderkerk,0.8198476264559214
Dantumadiel,Reusel-De Mierden,0.8198444574422968
Dongeradeel,IJsselstein,0.8198428677337581
Hattem,Schiermonnikoog,0.8198327166109682
Hellevoetsluis,Steenwijkerland,0.8198270695252876
Ferwerderadiel,Schijndel,0.8198258442602311
Heerenveen,Son en Breugel,0.819816979791049
Lochem,Vught,0.8198100413719455
Albrandswaard,Zevenaar,0.8197703951752876
Duiven,Haren,0.8197634331481115
Den Helder,Goes,0.8197564793378549
Enschede,Haarlemmerliede en Spaarnwoude,0.8197526526123823
Geldrop-Mierlo,Hattem,0.819750326405506
Maasdriel,Tiel,0.8197206352254767
Beesel,Duiven,0.8197177032242031
Laarbeek,Tholen,0.8197172466087418
Dirksland,Zundert,0.8197142302109403
Hilvarenbeek,Oostzaan,0.8196960204674607
Aalsmeer,Papendrecht,0.8196804879702548
Baarn,Nuth,0.8196743612063391
Culemborg,Delfzijl,0.8196695190108604
Deurne,Woensdrecht,0.8196508569677752
Hilvarenbeek,Mill en Sint Hubert,0.8196459044697146
Oost Gelre,Oudewater,0.8196398402292476
Overbetuwe,Schagen,0.819625819470948
Deventer,Zwartewaterland,0.8195863859341027
Buren,IJsselstein,0.8195850222119417
's-Hertogenbosch,Heemstede,0.8195828775950639
Roermond,Zuidhorn,0.8195751623863857
Maasgouw,Nijefurd,0.8195735081957412
Blaricum,Millingen aan de Rijn,0.819571312753848
Lisse,Tholen,0.8195704974597753
Abcoude,Pijnacker-Nootdorp,0.8195479160093994
De Bilt,Nijefurd,0.8195475144349779
Ermelo,Terneuzen,0.8195473178070075
Aalsmeer,Alkmaar,0.8195428412730379
Appingedam,Heumen,0.8195401976583797
Ermelo,Zuidhorn,0.8195394692658542
Cromstrijen,Millingen aan de Rijn,0.8195367298316839
Duiven,Kollumerland en Nieuwkruisland,0.8195325275281655
Duiven,Westvoorne,0.8195255923673441
Dalfsen,Landerd,0.8195173374400322
Hilversum,Venlo,0.819511367544021
Maasdonk,Nederweert,0.8195077680254267
Cuijk,Maasdonk,0.8194642564249365
Dalfsen,Tiel,0.8194628679234401
Heerenveen,Zeewolde,0.8194599142842911
Opmeer,Westland,0.8194594172197158
Maarssen,Wormerland,0.819444754915008
Ommen,Waalwijk,0.8194342281769905
Ermelo,Ouderkerk,0.8194282533259946
Hellevoetsluis,Texel,0.8194228089495167
IJsselstein,Zeewolde,0.8194169434492318
Baarle-Nassau,Weert,0.8194062342955201
IJsselstein,Staphorst,0.8194009952399279
Hof van Twente,Son en Breugel,0.8193881123054648
Abcoude,Oisterwijk,0.8193773237507357
Lisse,Sliedrecht,0.8193700436515471
Buren,Pijnacker-Nootdorp,0.8193623653876366
Anna Paulowna,Lisse,0.8193566338116324
Appingedam,Texel,0.81934914658142
Ameland,Nijefurd,0.8193445506495316
Mook en Middelaar,Stadskanaal,0.8193424526647425
Medemblik,Pijnacker-Nootdorp,0.8193408131421596
Leidschendam-Voorburg,Oostzaan,0.8193271308799696
Harenkarspel,Wassenaar,0.8193176492483357
Roermond,Weststellingwerf,0.8193144139885251
Geldrop-Mierlo,Leek,0.8193118794334399
Naarden,Velsen,0.8193076218378611
Kollumerland en Nieuwkruisland,Roermond,0.8192941692229435
Sittard-Geleen,Zoeterwoude,0.8192714431112734
Heerde,Zwolle,0.8192644456797682
Hardenberg,Zederik,0.8192599642082414
Blaricum,Brummen,0.8192565946026449
Epe,Heusden,0.8192324163617043
Appingedam,Ermelo,0.8192152778131305
Epe,Lelystad,0.8192067732212882
Duiven,Oostflakkee,0.8192046984952185
Noordwijkerhout,Zutphen,0.8192039657902978
Barneveld,Heerenveen,0.8191992926579496
Wierden,Woudenberg,0.8191914161912366
Blaricum,Breukelen,0.8191622424983516
Hattem,Peel en Maas,0.8191590499411069
Graafstroom,Hellevoetsluis,0.8191580726003823
Renkum,Waterland,0.8191552365149584
Franekeradeel,Sint-Michielsgestel,0.8191528365664056
Heusden,Landerd,0.8191520407842777
Appingedam,Beemster,0.8191465433024173
Alphen-Chaam,Sluis,0.819135337155743
Dinkelland,IJsselstein,0.8191120417136384
Assen,Voorschoten,0.819100247430211
Den Helder,Wieringen,0.8190992256618157
Graafstroom,Veendam,0.8190960674498914
Ameland,Doetinchem,0.8190817764661754
Heumen,Zutphen,0.819081611115448
Epe,Haaren,0.8190606765062158
Franekeradeel,Noordenveld,0.8190553246044335
Bodegraven,Edam-Volendam,0.8190521677860528
Bedum,Roermond,0.8190486859841682
Rhenen,Valkenburg aan de Geul,0.8190333737245968
Beuningen,Wassenaar,0.8190245632678412
Oldambt,Teylingen,0.8190238616758523
Amstelveen,Hardinxveld-Giessendam,0.8190221140971152
Raalte,Woudenberg,0.8190206814058045
Steenbergen,Waalre,0.8190188799315203
Alphen aan den Rijn,Deventer,0.8190010754722499
Twenterand,Valkenswaard,0.8189946930642483
Rucphen,Schijndel,0.8189858308597877
Bellingwedde,Haren,0.8189787048135855
Heiloo,Woensdrecht,0.8189635668655363
Menterwolde,Wageningen,0.8189588774023013
Strijen,Wassenaar,0.8189429420094754
Rhenen,Woerden,0.8189406605482334
Ermelo,Rucphen,0.8189342249340693
Elburg,Vught,0.8189286246350785
Nieuwegein,Vlissingen,0.8188981072998103
Midden-Delfland,Sittard-Geleen,0.8188847273243165
Lisse,Oostflakkee,0.8188805194732302
IJsselstein,Leusden,0.818878382714118
Enkhuizen,Haarlemmermeer,0.818873967133036
Deventer,Liesveld,0.8188694839714801
Edam-Volendam,Halderberge,0.8188654263576242
Onderbanken,Zutphen,0.818834723583808
Aa en Hunze,Langedijk,0.8188345660855502
Oosterhout,Uithoorn,0.8188337034892524
Overbetuwe,Peel en Maas,0.8188139200132659
Goedereede,Renkum,0.8188127872896903
De Marne,Gilze en Rijen,0.8188010482803972
Haren,Wageningen,0.8187977287350021
Hillegom,Opsterland,0.8187950020982904
Beemster,Hellevoetsluis,0.8187869714704893
Langedijk,Neerijnen,0.818784648212504
Epe,Haaksbergen,0.8187785609455659
Echt-Susteren,Teylingen,0.8187736244209503
Barendrecht,Roermond,0.8187713443282804
's-Hertogenbosch,Eijsden,0.8187641333012496
Leeuwarden,Utrechtse Heuvelrug,0.8187632972839095
Emmen,Mill en Sint Hubert,0.8187546496783478
Amstelveen,Bussum,0.8187534749900951
Alphen aan den Rijn,Ooststellingwerf,0.8187460648873514
Kollumerland en Nieuwkruisland,Rhenen,0.8187343147844214
Boskoop,Dordrecht,0.818733178378201
Emmen,Enkhuizen,0.8187096821752112
Leiderdorp,Zutphen,0.818705206163137
Gilze en Rijen,Lemsterland,0.8186871866674466
Aalten,Pijnacker-Nootdorp,0.8186822116282623
Neder-Betuwe,Nijefurd,0.8186802455754216
Hillegom,Vlist,0.8186787098261551
Eindhoven,Zaanstad,0.8186689549645855
Gilze en Rijen,Middelharnis,0.8186427924747948
Beemster,Nijefurd,0.8186427647768776
Alphen-Chaam,Binnenmaas,0.8186329263499919
Dinkelland,Zutphen,0.8186023606253052
Aa en Hunze,Oost Gelre,0.8185926208012726
Millingen aan de Rijn,Peel en Maas,0.8185827318493999
Pijnacker-Nootdorp,Woudrichem,0.8185768307047926
Franekeradeel,Oudewater,0.8185652835330761
Alphen aan den Rijn,Zaltbommel,0.8185367637792716
Nijefurd,Texel,0.8185303705970682
Nijefurd,Zeevang,0.8185233779002761
Almelo,Harenkarspel,0.8185226158273575
Oudewater,Pijnacker-Nootdorp,0.8185125956706395
Capelle aan den IJssel,Leiderdorp,0.818509501272816
Edam-Volendam,Ubbergen,0.8185027241443289
Heiloo,Lingewaal,0.8184778678811894
Beverwijk,Breda,0.8184628301780125
Goedereede,Millingen aan de Rijn,0.8184434455687772
Mook en Middelaar,Uithoorn,0.8184216081663427
Albrandswaard,Ridderkerk,0.8184045324895711
Nijefurd,Valkenswaard,0.818401359629739
Noordoostpolder,Tubbergen,0.8183945644706931
Meppel,Nijefurd,0.818393630117371
Bergeijk,Cranendonck,0.8183874757417822
Dirksland,Lisse,0.8183828088899575
Bernisse,Millingen aan de Rijn,0.8183736792100006
Diemen,Soest,0.8183579084912187
Ommen,Stede Broec,0.8183517113232859
Brummen,Sittard-Geleen,0.8183491376550754
Helmond,Soest,0.8183465328800649
Baarn,Simpelveld,0.8183345553555904
Pijnacker-Nootdorp,Reeuwijk,0.8183311914828824
Boskoop,Soest,0.8183240244139125
Bernheze,Twenterand,0.8183204704731937
Heerhugowaard,Rijnwoude,0.8183168878854068
Bodegraven,Den Helder,0.8183132925320353
Maarssen,Voerendaal,0.8183115892496857
Borne,Maasdonk,0.8182720020447916
Wageningen,Westvoorne,0.818270870569955
Den Helder,Ubbergen,0.8182675065802562
Bellingwedde,Westvoorne,0.8182660846662732
Nijefurd,Zijpe,0.8182594173899649
Horst aan de Maas,Wijdemeren,0.8182508519030366
Beuningen,Deurne,0.818241712932963
Beuningen,Westland,0.8182367092573233
De Bilt,Gilze en Rijen,0.8182340875282283
Nuth,Zutphen,0.8182313836563522
Hof van Twente,Tholen,0.8182299509542399
Leerdam,Vlissingen,0.8181982735036545
IJsselstein,Littenseradiel,0.8181964946564437
Bergambacht,Millingen aan de Rijn,0.8181773137800652
Giessenlanden,Wassenaar,0.8181753003182017
De Wolden,Wijchen,0.8181728005592225
Bolsward,Lingewaal,0.8181641946175396
Emmen,Heiloo,0.8181459727743772
Den Helder,Halderberge,0.8181317765336464
Binnenmaas,Edam-Volendam,0.8181272898074224
Dalfsen,Schoonhoven,0.8181183115136139
Drimmelen,Putten,0.818117229845663
Goirle,Loppersum,0.8181168093692952
Dantumadiel,Teylingen,0.8181037727536875
Noordwijk,Stede Broec,0.8180925430932544
Appingedam,Boekel,0.8180912563773652
Hulst,Lisse,0.8180783589105013
Nijefurd,Valkenburg aan de Geul,0.8180763343798415
Maarssen,Zeist,0.8180743313096908
Epe,Sint-Michielsgestel,0.8180729376788867
Montfoort,Renkum,0.8180721556255279
Noordenveld,Oost Gelre,0.8180619991444043
Buren,Gennep,0.8180587581595559
Heeze-Leende,Sint-Michielsgestel,0.8180558022471979
Langedijk,Moerdijk,0.8180281380971793
Amsterdam,Dordrecht,0.818017427014099
Raalte,Zwolle,0.8180148337065466
Millingen aan de Rijn,Waterland,0.8179946776309648
De Ronde Venen,Zundert,0.817973589917758
Ameland,Lisse,0.8179340353352554
Binnenmaas,Den Helder,0.8179154116840254
Bunnik,Hof van Twente,0.817914912333402
Voorst,Wageningen,0.8179084805584104
Raalte,Wageningen,0.8179021178437811
Oldambt,West Maas en Waal,0.8178999697147289
Nijefurd,Strijen,0.817892482563022
Heiloo,Overbetuwe,0.817872755432572
Oud-Beijerland,Wierden,0.8178558022879994
Baarn,Woerden,0.8178343477029305
Bolsward,Woensdrecht,0.8178271480787561
Hillegom,Noordoostpolder,0.8177986886688547
Barendrecht,Leeuwarden,0.8177958943508726
Pijnacker-Nootdorp,Tytsjerksteradiel,0.8177904472100234
Delft,Uithoorn,0.81778649090895
Breukelen,Sittard-Geleen,0.8177784549972982
Bunschoten,Midden-Drenthe,0.8177688124837572
Maassluis,Sittard-Geleen,0.8177536304413622
Bloemendaal,Delft,0.817753451677497
Liesveld,Nijefurd,0.8177242060209722
Epe,Montferland,0.8177068310158482
Dirksland,Twenterand,0.8176780996170785
Horst aan de Maas,Hulst,0.8176576494414308
Ameland,Apeldoorn,0.8176563637532805
Den Helder,Haarlemmerliede en Spaarnwoude,0.8176438373959934
Beuningen,Venlo,0.8176328614029795
Roermond,Zijpe,0.8176111146265732
Amstelveen,Rotterdam,0.8176049715777735
Lisse,Marum,0.817593225587105
Oldebroek,Waalwijk,0.8175823487436295
Hellevoetsluis,Tynaarlo,0.8175804689496127
Korendijk,Veendam,0.8175801137709988
Appingedam,Dongen,0.8175758785878616
Graafstroom,Zundert,0.8175756700584015
Doetinchem,Woudenberg,0.8175649242218186
Hardenberg,Voorst,0.8175597518454975
Best,Maasdonk,0.8175593115061985
Meppel,Venlo,0.8175292478628916
Bergen op Zoom,Heerhugowaard,0.8175277345007657
Maasdriel,Schoonhoven,0.8175129031292769
Edam-Volendam,Haarlemmerliede en Spaarnwoude,0.8175121192563156
Oostflakkee,Rhenen,0.8174952226177459
Dronten,Hillegom,0.8174912090876312
Hellevoetsluis,Westerveld,0.8174872453467462
Dantumadiel,Heeze-Leende,0.8174757484338749
Roermond,Winsum,0.817464276064223
Hellevoetsluis,Sliedrecht,0.8174544290913115
Giessenlanden,Gilze en Rijen,0.8174385377082936
Graft-De Rijp,Millingen aan de Rijn,0.8174240669041452
Millingen aan de Rijn,Wymbritseradiel,0.817415576870012
Aa en Hunze,Tiel,0.8174146889157075
Alphen-Chaam,Veldhoven,0.8173937709315795
Haarlem,Venlo,0.8173935622971154
Heerhugowaard,Leerdam,0.8173927140822426
Pijnacker-Nootdorp,Rucphen,0.8173903936204231
Pijnacker-Nootdorp,Rijnwaarden,0.8173862451186416
Hellevoetsluis,Ten Boer,0.8173861275601059
Alphen aan den Rijn,Borger-Odoorn,0.8173388771518295
Leeuwarden,Lopik,0.8173360567092648
Raalte,Weesp,0.8173306394846988
Cranendonck,IJsselstein,0.817321866548382
Nijefurd,Zwartewaterland,0.8172851572440093
Dalfsen,Roermond,0.8172824481865425
Beemster,Doetinchem,0.8172719823078212
Meerssen,Oldebroek,0.817267966449525
Ermelo,Waterland,0.817246390420735
Neerijnen,Tiel,0.8172452153895184
Aalsmeer,Enkhuizen,0.8172335605172394
Oude IJsselstreek,Wassenaar,0.8172173468007475
Landgraaf,Schagen,0.8172154920794964
Bolsward,Emmen,0.8172110928256036
Duiven,IJsselstein,0.8171979099306514
Hulst,Oisterwijk,0.817197859116491
Gorinchem,Haarlemmermeer,0.817163305511821
Blaricum,Smallingerland,0.8171509411207711
Appingedam,Uitgeest,0.8171392033467706
Geldermalsen,Wageningen,0.8171390802130042
Albrandswaard,Grave,0.8171381689892777
Oldenzaal,Waalre,0.8171244484480955
Ermelo,Littenseradiel,0.817114065070721
Bernheze,Oisterwijk,0.8171139542768958
Pijnacker-Nootdorp,Voorst,0.8171054965370664
Leudal,Stadskanaal,0.8170706307715978
Noordenveld,Veghel,0.8170499726041268
Vianen,Vlissingen,0.8170422929185577
Doetinchem,Texel,0.8170341944304297
Kapelle,Langedijk,0.8170285218727279
Koggenland,Nijefurd,0.8170182222982919
Roermond,Zwijndrecht,0.8169906129567411
Andijk,Nijefurd,0.8169814073034141
Roermond,Zeevang,0.8169804077043842
De Marne,Leeuwarden,0.8169766852487693
Aalburg,Nijefurd,0.8169738827617954
Noordoostpolder,Zutphen,0.8169596707466068
Almelo,Dinkelland,0.8169455604384244
Culemborg,Hattem,0.8169270001700873
Haaren,Roermond,0.8169170654975977
Achtkarspelen,Hoogezand-Sappemeer,0.816911670315131
Leiderdorp,Rotterdam,0.8168792534554754
Hardinxveld-Giessendam,Oldebroek,0.8168762353741562
Doetinchem,Teylingen,0.8168714238185832
Hardinxveld-Giessendam,Raalte,0.8168693391232255
Grootegast,Wageningen,0.8168370357770499
Heerenveen,Loenen,0.8168241335472513
IJsselstein,Zederik,0.8168218997511771
Blaricum,Harderwijk,0.8168204445921639
Leusden,Waalre,0.8168117190933215
Bellingwedde,Landsmeer,0.8167860390167108
Oisterwijk,Werkendam,0.8167767429010574
Haaren,Rheden,0.8167756912062138
's-Hertogenbosch,Nieuw-Lekkerland,0.8167699734821103
Bergeijk,Veere,0.8167657957799226
Renkum,Terschelling,0.8167579818842673
Hellevoetsluis,Zuidhorn,0.8166962709200442
Dordrecht,Vlaardingen,0.8166887129074922
Boarnsterhim,Hellevoetsluis,0.8166881198341831
IJsselstein,Zwijndrecht,0.8166863719396609
Deurne,Lochem,0.8166808354291956
Heusden,Vlissingen,0.8166789523564396
Ooststellingwerf,Wageningen,0.8166785208398581
Olst-Wijhe,Wageningen,0.8166621628108787
Oost Gelre,Zutphen,0.8166479517098247
Leusden,Renswoude,0.8166435915102305
Schermer,Waalre,0.816639319001561
Bolsward,Overbetuwe,0.8166355297797933
Roosendaal,Zaanstad,0.8166290610628609
Alphen aan den Rijn,Slochteren,0.8166147604687206
Bergambacht,Ermelo,0.8166107604093219
Aalten,Langedijk,0.8165890836426515
Loon op Zand,Stadskanaal,0.8165875608757815
Boxmeer,Woensdrecht,0.8165873323295753
Ermelo,Hillegom,0.8165856331646079
Hellendoorn,Hillegom,0.8165804609673021
Oudewater,Reusel-De Mierden,0.8165723101178713
Dongen,Voorschoten,0.8165721145228361
Appingedam,Boskoop,0.8165651154847939
Moerdijk,Tiel,0.8165622780454487
Ermelo,Goedereede,0.8165617732371255
Liesveld,Westland,0.8165561134316156
Heerlen,Ridderkerk,0.8165446809162857
Pijnacker-Nootdorp,Zwijndrecht,0.8165391029237685
Montferland,Sint-Oedenrode,0.8165218529721251
Diemen,Voorschoten,0.8165208980938742
Noordoostpolder,Roermond,0.8165204345244241
Bedum,Bergeijk,0.8165194984869729
Deventer,Strijen,0.8165188074196621
Langedijk,Veere,0.8164897628723901
Berkelland,Waalre,0.8164673719778942
Dalfsen,Wageningen,0.8164660016997292
Bergambacht,Nijefurd,0.8164601089930953
Heemskerk,Hillegom,0.8164590290936633
Tiel,Zevenaar,0.8164541676778593
Hillegom,Maastricht,0.8164455932599795
Heerenveen,Littenseradiel,0.8164435535757733
Geertruidenberg,Leeuwarderadeel,0.8164205680836581
Ede,Veendam,0.816416508131115
Leeuwarderadeel,Waalwijk,0.8163998790119958
Eemnes,Pijnacker-Nootdorp,0.8163957638420329
Amstelveen,Leiden,0.8163930150464793
Graft-De Rijp,Nijefurd,0.8163657666278671
Enschede,Wervershoof,0.8163549923233258
Dongeradeel,Leeuwarden,0.8163544225283053
IJsselstein,Sluis,0.8163484116963077
Kerkrade,Sittard-Geleen,0.8163413885547073
Hoogeveen,West Maas en Waal,0.8163258607224905
Laarbeek,Loenen,0.8163192887997827
Castricum,Raalte,0.8163189275351632
Landerd,Oudewater,0.8163155625823203
Dirksland,Duiven,0.8163145946924251
Grave,Rheden,0.8163085785015746
Vaals,Venlo,0.8162709941090246
Peel en Maas,Utrechtse Heuvelrug,0.8162599239122096
Eersel,Geldrop-Mierlo,0.8162498250239462
Reimerswaal,Reusel-De Mierden,0.8162322173301841
Lisse,Winsum,0.8162161907492461
Renkum,Werkendam,0.8162095529558205
Boskoop,Ferwerderadiel,0.8161944301774375
Duiven,Terneuzen,0.8161917548963981
Cuijk,Naarden,0.8161748458999445
Midden-Drenthe,Vaals,0.8161624212594705
Dongeradeel,Zutphen,0.8161323278161221
Cromstrijen,Nijefurd,0.8161245599312035
Krimpen aan den IJssel,Leiderdorp,0.8161176601771704
Bladel,Geldrop-Mierlo,0.8161145086812347
Lansingerland,Wierden,0.8161033326225995
Berkelland,Hardenberg,0.8160759023325005
Eersel,Houten,0.8160754036550484
Steenwijkerland,Zutphen,0.8160581939765162
Stadskanaal,Stede Broec,0.8160447574718483
Renkum,Rijnwoude,0.8160270023487756
Edam-Volendam,Kerkrade,0.8160230424522177
Cromstrijen,Ermelo,0.8160043232403195
Hillegom,Tytsjerksteradiel,0.8159927328147756
Appingedam,Beesel,0.8159865534961623
Nijefurd,Waterland,0.8159772769549818
Ferwerderadiel,Mook en Middelaar,0.8159556689090693
Spijkenisse,Waalre,0.8159420189176904
Sint-Michielsgestel,Wassenaar,0.8159347078037394
Achtkarspelen,Ooststellingwerf,0.8159340244733336
Gouda,Uithoorn,0.8159339335033295
Almere,Heerlen,0.8159297323432052
Oisterwijk,Vianen,0.8159286278359409
Kaag en Braassem,Pijnacker-Nootdorp,0.8159279297228565
Ermelo,Graft-De Rijp,0.8159165416590671
Aalsmeer,Stede Broec,0.8159011848176659
Albrandswaard,Haaren,0.8158967536387193
Millingen aan de Rijn,Terschelling,0.8158951257081839
Edam-Volendam,Nieuwkoop,0.8158828520485681
Schiedam,Zaanstad,0.8158768498462411
Heerenveen,Werkendam,0.8158742116514213
Castricum,Oldebroek,0.8158702127610247
Lingewaal,Roermond,0.8158526649031851
Aa en Hunze,Veghel,0.8158444714475648
Langedijk,Zevenaar,0.8158314812491495
Montferland,Sint Anthonis,0.8158291358201286
Teylingen,Vlagtwedde,0.8158176322342272
Heerhugowaard,Olst-Wijhe,0.8158079605806856
Drechterland,Wassenaar,0.8158073232224221
Bellingwedde,Nederlek,0.8158055487423093
Roermond,Sluis,0.8158030086282309
Geldrop-Mierlo,Heerenveen,0.815796254799998
Duiven,Simpelveld,0.8157929999007645
Delft,Voorschoten,0.8157824536702712
Losser,Pijnacker-Nootdorp,0.8157756292414581
Blaricum,Ouderkerk,0.8157661030910722
Apeldoorn,Horst aan de Maas,0.8157508777130105
Geldrop-Mierlo,Heeze-Leende,0.8157439157451545
Putten,Woudrichem,0.8157355948383384
Ouder-Amstel,Zutphen,0.8157262561156
Nijefurd,Ouderkerk,0.8157011115972107
Aalburg,Millingen aan de Rijn,0.8156992682425899
Midden-Drenthe,Noord-Beveland,0.8156828373197241
Aa en Hunze,Wageningen,0.815674494532542
Bronckhorst,Eersel,0.8156744260926456
Appingedam,Schiermonnikoog,0.8156733803115986
Berkelland,IJsselstein,0.815664880322846
Bedum,Langedijk,0.8156463826879589
Goedereede,Nijefurd,0.815626578379156
Niedorp,Pijnacker-Nootdorp,0.8156143118108523
Ermelo,Kollumerland en Nieuwkruisland,0.8156012850627903
Graafstroom,Roermond,0.8156011262882068
Bergambacht,Renkum,0.8155999767864113
Hellevoetsluis,Noord-Beveland,0.815584797290093
Abcoude,Laarbeek,0.8155813996582207
Neder-Betuwe,Oisterwijk,0.815569421816823
Goes,Maarssen,0.8155693754650427
Leeuwarderadeel,Meerssen,0.8155564352845528
Ermelo,Oostflakkee,0.8155556939129842
Menaldumadeel,Zutphen,0.8155420084007898
Appingedam,Roermond,0.8155322955410171
Helmond,Venlo,0.815524062049904
Horst aan de Maas,Zeewolde,0.8155142302057519
Amersfoort,Waalre,0.8155095593034214
Baarle-Nassau,Wieringermeer,0.8155081427657742
Aa en Hunze,Schoonhoven,0.8155073270137628
Ermelo,Terschelling,0.8155000724735164
Boxmeer,Grave,0.8154954765974017
Culemborg,Heerde,0.8154886375830722
Katwijk,Lisse,0.8154847925550722
Hardenberg,Oude IJsselstreek,0.8154784759237413
Hillegom,Noordenveld,0.8154778914270303
Hulst,Laarbeek,0.8154774141537653
Middelharnis,Renkum,0.815471576577899
Bodegraven,Maarssen,0.8154701959811661
Buren,Leek,0.8154588831562428
Oldebroek,Weesp,0.8154448150276893
Andijk,Millingen aan de Rijn,0.8154379558408198
Koggenland,Millingen aan de Rijn,0.8154080515453352
Gulpen-Wittem,Westland,0.815400022098134
Leeuwarden,Zeewolde,0.8153991590071815
Leeuwarden,Montferland,0.8153971930394169
Ermelo,Waalre,0.8153880457294221
Lith,Opmeer,0.8153852511730255
Hellevoetsluis,Katwijk,0.8153823010076986
Epe,Reimerswaal,0.8153822455479517
Hellevoetsluis,Schiermonnikoog,0.8153820328828357
Hoogeveen,Renkum,0.8153648605179237
Abcoude,Horst aan de Maas,0.8153339208696238
Beuningen,Nijkerk,0.8153206762576204
Neerijnen,Schoonhoven,0.8153170282013357
Nijefurd,Pekela,0.8153149814732079
Ermelo,Ommen,0.8152963108500716
Apeldoorn,Midden-Drenthe,0.8152957743903698
Kollumerland en Nieuwkruisland,Lisse,0.8152910257740217
Baarn,Boxtel,0.8152856908073893
Maasdonk,Rijssen-Holten,0.8152848798701644
Drimmelen,Langedijk,0.815263515226579
Opmeer,Wageningen,0.8152591378656864
Graft-De Rijp,Renkum,0.8152568785000457
Lopik,Tubbergen,0.8152557758663976
Grave,Peel en Maas,0.8152531496088157
Apeldoorn,Noord-Beveland,0.8152527354287077
Den Helder,Nieuwkoop,0.8152373707488498
Veendam,Winsum,0.8152368677469303
Leeuwarden,Staphorst,0.8152334947736329
Edam-Volendam,Wervershoof,0.8152135402560006
Albrandswaard,Woudrichem,0.815209584343211
Roermond,Vlagtwedde,0.8151891613274415
Schouwen-Duiveland,Wassenaar,0.8151870625462084
Beuningen,Boxmeer,0.8151787573187095
Breukelen,Nijefurd,0.8151721822794725
Arnhem,Meerssen,0.815171155471155
Hof van Twente,Hulst,0.815165070822308
Hillegom,Reimerswaal,0.8151574026669931
Rheden,Woudrichem,0.8151510647276208
Wassenaar,Zijpe,0.815145481302337
Brummen,Nijefurd,0.8151437178058814
Gilze en Rijen,Maasgouw,0.8151138882679074
Hillegom,Weststellingwerf,0.815113711794247
Maasgouw,Voorschoten,0.815099709323152
Heerde,Oisterwijk,0.8150873706912473
Ermelo,IJsselstein,0.8150836848766979
Lisse,Menaldumadeel,0.8150810423823818
Leiderdorp,Waalwijk,0.8150733214966503
Graafstroom,Twenterand,0.8150647095293807
De Bilt,Twenterand,0.815063040819167
Enkhuizen,Tiel,0.8150546306342255
Aalburg,Ermelo,0.8150518411498575
Hellevoetsluis,Wymbritseradiel,0.815051747327293
Nijefurd,Schiermonnikoog,0.8150392031790832
Achtkarspelen,Slochteren,0.8150373202834525
Midden-Delfland,Nijefurd,0.8150138761836269
Horst aan de Maas,Loenen,0.8150104181381774
Deventer,Zijpe,0.8150062243720793
Buren,Leeuwarden,0.81499573247352
Eersel,Vlagtwedde,0.8149924214281027
Duiven,Uitgeest,0.8149851183866003
Lisse,Steenwijkerland,0.8149778961785908
Aalten,Tiel,0.8149747849657248
Aalsmeer,Hoorn,0.8149552099220939
Hillegom,Wieringermeer,0.8149465032884599
Maarssen,Wieringen,0.814928168609592
Coevorden,Hellevoetsluis,0.8149242028662722
Gennep,Rijnwoude,0.814924130631658
Ouder-Amstel,Venlo,0.8149194201487707
Nijefurd,Zoeterwoude,0.8149179918724263
Deventer,Zeevang,0.8149023134836743
Enschede,Medemblik,0.8148970285046445
Tiel,Veere,0.8148952284165515
Kampen,Sittard-Geleen,0.8148892509308598
Oirschot,Waddinxveen,0.8148762372888754
Woudenberg,Zaltbommel,0.814835578764783
Maarssen,Velsen,0.8148277624224333
Moerdijk,Schoonhoven,0.8147937329846405
Hattem,Vught,0.8147772787599206
Harlingen,Renkum,0.8147431555027645
Leeuwarderadeel,Weesp,0.814738189513323
Best,Heerhugowaard,0.8147179200924729
Niedorp,Waalre,0.8147161912417363
Druten,Teylingen,0.8147137614621793
Veendam,Wymbritseradiel,0.8147127388093375
Delfzijl,Mill en Sint Hubert,0.8146849198260603
Montfoort,Nijefurd,0.8146810253270675
IJsselstein,Steenbergen,0.8146766694413641
Kapelle,Tiel,0.814650128720786
Eijsden,Vlissingen,0.8146220290784675
Rucphen,Zwolle,0.8146127794227029
Grootegast,Vught,0.8146122027264641
Dalfsen,Franekeradeel,0.8146047559299567
Maasgouw,Oisterwijk,0.8145768144463534
Korendijk,Zundert,0.8145737808708722
Eersel,Smallingerland,0.8145681235157868
Baarn,Zoetermeer,0.8145647901733354
Eemnes,Nijefurd,0.8145640399348343
Gilze en Rijen,Schouwen-Duiveland,0.8145605512357647
Geldrop-Mierlo,Landerd,0.8145471787704066
Roermond,Schermer,0.8145425080953692
Heusden,Naarden,0.8145386721133026
Lelystad,Sittard-Geleen,0.8145326219883081
Hoogezand-Sappemeer,Sint Anthonis,0.8145062767288154
Midden-Delfland,Pijnacker-Nootdorp,0.8145047543186176
Maasgouw,Twenterand,0.8145047298435714
De Ronde Venen,Gilze en Rijen,0.8145037898874015
Neerijnen,Pijnacker-Nootdorp,0.814499565695196
Sint-Michielsgestel,Westland,0.8144896278880746
Baarn,De Ronde Venen,0.8144864530856534
Wassenaar,Zeevang,0.8144819013672374
Nuth,Veendam,0.8144816002275875
Breda,Veenendaal,0.8144521161616937
Eemsmond,Waalre,0.8144465294505292
Ermelo,Koggenland,0.8144386588792789
Kaag en Braassem,Nijefurd,0.8144379804486419
