gemeente,gemeente,0
Leudal,Wierden,0.813392932242994
Albrandswaard,Sliedrecht,0.8133611810493292
Baarle-Nassau,Graafstroom,0.8133236103084581
Edam-Volendam,Goes,0.8132967706835111
Duiven,Westvoorne,0.8132967645628054
Hardenberg,Voorst,0.8132958754773322
Noordwijkerhout,Wierden,0.813281088761555
Bladel,Olst-Wijhe,0.8132660120398586
Bergen op Zoom,Drimmelen,0.8132620806424915
Epe,Maasdriel,0.8132549302317087
Cuijk,Leeuwarden,0.8132387307762349
Wageningen,Westvoorne,0.813193135149056
Deventer,Haarlemmermeer,0.8131767935460548
Cuijk,Westland,0.8131603894219394
Enkhuizen,Lelystad,0.8131564464159851
Reusel-De Mierden,Waddinxveen,0.813154551763149
Albrandswaard,Vlist,0.8131429649364432
Bergen (L.),Heerhugowaard,0.813139357128686
Aalten,Heiloo,0.8131061092414614
Deventer,Westerveld,0.8131022040454055
Horst aan de Maas,Waddinxveen,0.8130958798294843
Muiden,Vlissingen,0.8130675501663764
Hardenberg,Oosterhout,0.8130674915592886
Heeze-Leende,Slochteren,0.8130396965088249
Vaals,Wierden,0.8130347984452267
Leusden,Rheden,0.8130309165781218
Veghel,Wijk bij Duurstede,0.8130303056010016
Amsterdam,Landgraaf,0.8130230824170377
Bellingwedde,Haren,0.8130219295200728
Boskoop,Grootegast,0.8130042128216409
Druten,Oirschot,0.8129857314193751
Blaricum,Ubbergen,0.8129835384742585
's-Hertogenbosch,Uitgeest,0.8129710341161056
Graft-De Rijp,Leusden,0.812969630761473
Hardinxveld-Giessendam,Heerde,0.8129673106867433
Neerijnen,Reusel-De Mierden,0.8129427763205749
Wormerland,Zutphen,0.8129244908203828
Haaksbergen,Hellevoetsluis,0.8129214866449398
Maasdonk,Son en Breugel,0.8129212506082678
Dordrecht,Geldrop-Mierlo,0.81291966094566
Doesburg,Overbetuwe,0.812909953051204
Smallingerland,Waalre,0.8129094973552273
Enkhuizen,Leiderdorp,0.8128907050522889
Eemsmond,Heerhugowaard,0.8128850010278456
Noordenveld,Schagen,0.812882300792584
Doetinchem,Uden,0.8128705479324936
Midden-Drenthe,Nuth,0.8128687731474803
Gilze en Rijen,Sluis,0.812864118119953
Menameradiel,Wageningen,0.8128322017119743
Boskoop,Heerde,0.8128199386383613
Loppersum,Zwolle,0.8128004886252334
Heemskerk,Teylingen,0.8127995645674128
Apeldoorn,Westerveld,0.8127983396499713
Grave,Schermer,0.8127733235578087
Bodegraven-Reeuwijk,Naarden,0.8127704757859118
Baarle-Nassau,De Marne,0.8127547896241178
De Wolden,Harenkarspel,0.8127501258226971
Enkhuizen,Hoogeveen,0.8127473436775188
Lopik,Schagen,0.8127390436878913
Uithoorn,Vlaardingen,0.8127241029755935
Grootegast,Haarlemmermeer,0.812723184055841
Doesburg,Haaren,0.8127100236923418
Gilze en Rijen,Opmeer,0.8127065727448244
Koggenland,Leusden,0.8127049547047394
Rhenen,Steenwijkerland,0.8126960076680367
Harenkarspel,Westland,0.8126899163241162
Apeldoorn,Midden-Drenthe,0.8126878953490623
West Maas en Waal,Zoeterwoude,0.8126769310158047
Gennep,Smallingerland,0.8126601674818987
Duiven,Westerveld,0.8126564598830427
Neerijnen,Sint Anthonis,0.8126506485669288
Franekeradeel,Oudewater,0.8126408788247511
Olst-Wijhe,Sint-Oedenrode,0.8126356467606737
Geldrop-Mierlo,Goirle,0.8126139525927685
Baarle-Nassau,Boarnsterhim,0.8126059951668912
Maasdonk,Schermer,0.8126035556796607
Buren,Teylingen,0.8125902054494056
Delfzijl,Weesp,0.8125817954497229
Borger-Odoorn,Mill en Sint Hubert,0.8125569320028952
Edam-Volendam,Medemblik,0.8125501431342518
Uitgeest,Wierden,0.81253508965439
Nuth,West Maas en Waal,0.8125296601453195
Lingewaard,Soest,0.8125295413045204
Heerenveen,Son en Breugel,0.8125004601870891
Leek,Sint-Michielsgestel,0.8124993863141774
Ouder-Amstel,Wierden,0.8124841103030909
Liesveld,Westland,0.8124793434024368
Noordenveld,Tiel,0.8124786907481152
Bloemendaal,Houten,0.812469345831022
IJsselstein,Steenwijkerland,0.8124626314129902
Duiven,Voerendaal,0.812445338333471
Leeuwarderadeel,Schijndel,0.812411494529446
Roermond,Tytsjerksteradiel,0.8123828527551806
Kampen,Sittard-Geleen,0.8123825638613319
Epe,Loppersum,0.8123540330539197
Stede Broec,Utrechtse Heuvelrug,0.8123351872343446
Blaricum,Geldrop-Mierlo,0.8123159180766663
Moerdijk,Sint-Oedenrode,0.8123083721659851
Sittard-Geleen,Waterland,0.8122723793712078
Langedijk,Oldenzaal,0.8122597349593497
Gulpen-Wittem,Wassenaar,0.8122568985134145
Oostflakkee,Waalre,0.8122467949908203
Hillegom,Sint-Michielsgestel,0.8122099282872711
Wageningen,Werkendam,0.8122067122028231
Katwijk,Naarden,0.8122043934024379
Roermond,Zeewolde,0.8121981282017005
Aalburg,Hillegom,0.8121922977423196
Simpelveld,Wierden,0.8121826053324271
Uitgeest,Vlissingen,0.8121752481644857
Oudewater,Schagen,0.8121739753038736
Duiven,Haren,0.8121244480075456
Lopik,Tiel,0.8121182829343768
Beverwijk,Vlissingen,0.8121033510585489
Landgraaf,Schagen,0.812101339487277
Hillegom,Losser,0.8120931576085882
Koggenland,Renkum,0.8120916282626167
Renswoude,Stadskanaal,0.8120890073250512
Haren,Utrechtse Heuvelrug,0.8120501436609124
Maasdonk,Marum,0.812047539291348
Eemnes,Lisse,0.8120427647219974
Dantumadiel,IJsselstein,0.8120403360082311
Duiven,Teylingen,0.8120172047483457
Lisse,Ouderkerk,0.8120144437353055
Gilze en Rijen,Heerde,0.8120020294794995
IJsselstein,Zuidhorn,0.8120020136663821
Cuijk,Wassenaar,0.8119996835262165
IJsselstein,Noord-Beveland,0.8119993189886314
Elburg,Schoonhoven,0.8119830525820387
Reusel-De Mierden,Vlist,0.8119794273913001
Delfzijl,Meerssen,0.8119752732919051
Dordrecht,Valkenswaard,0.8119469517505775
Leusden,Uden,0.8119369064735981
Bladel,Noordenveld,0.8119009582577313
Son en Breugel,Zundert,0.8119001443348146
Schoonhoven,Zaltbommel,0.8118886918050818
Aalburg,Leusden,0.8118875394855048
Aalten,Langedijk,0.8118812385145968
Apeldoorn,Zundert,0.81185645303841
Heemskerk,Roermond,0.8117969177487845
Heerhugowaard,Urk,0.8117863008135924
Franekeradeel,Moerdijk,0.8117813939038164
Borger-Odoorn,Venlo,0.8117622918124997
Maasdonk,Sluis,0.8117569576419656
Kaag en Braassem,Lisse,0.8117544770034503
Heiloo,Noordenveld,0.81174663296975
Marum,Waalre,0.8117268882551459
Helmond,Soest,0.8117122378109211
Loon op Zand,Wierden,0.8117116295999235
Breda,Roosendaal,0.8117059633916719
De Bilt,Midden-Drenthe,0.8117041389261332
Lisse,Zoeterwoude,0.8117029428309115
Groesbeek,Loppersum,0.8117008696552089
Heerhugowaard,Vlist,0.8116845644785975
Maasdriel,Sint-Oedenrode,0.8116617199668844
Leeuwarderadeel,Mook en Middelaar,0.8116415544320539
Dronten,Laarbeek,0.811639788036288
Slochteren,Vught,0.8116346651064023
Leerdam,Oost Gelre,0.8116344337908782
Binnenmaas,Pijnacker-Nootdorp,0.8116306057768715
Oisterwijk,Winterswijk,0.8116258138298015
Eijsden-Margraten,Lisse,0.8116146375144656
Lemsterland,Zundert,0.8116106883699686
Borsele,IJsselstein,0.8116097477699026
Bergen op Zoom,Maastricht,0.8115779560528794
Apeldoorn,Dirksland,0.8115429773836292
Doesburg,Loppersum,0.8115288272978554
Binnenmaas,Lisse,0.8115215395186105
Leusden,Loon op Zand,0.8115166034374878
Enkhuizen,Rheden,0.8114922599832435
Aa en Hunze,Tiel,0.8114918595931732
Almelo,Neder-Betuwe,0.8114735235791652
Drimmelen,Zwolle,0.8114636115706236
Doetinchem,Strijen,0.8114590377694956
Aa en Hunze,Schagen,0.8114528963440587
Putten,Woensdrecht,0.8114480924798748
Enschede,Goes,0.8114337159729968
Millingen aan de Rijn,Strijen,0.811427022614185
Bedum,Hardenberg,0.8114209639126521
Raalte,Stede Broec,0.8114130575240192
Gilze en Rijen,Weert,0.8114114944637385
Rucphen,Sint Anthonis,0.8113868489294384
Geldrop-Mierlo,Renkum,0.8113847418298803
Hattem,Hilvarenbeek,0.8113489523646883
Dalfsen,Oostzaan,0.8113228025676101
Teylingen,Tynaarlo,0.8113133763583401
Utrechtse Heuvelrug,Weesp,0.8112777925994258
Albrandswaard,Berkelland,0.8112770226362559
Capelle aan den IJssel,Uithoorn,0.8112664626372602
Hillegom,Hoogeveen,0.8112360195670917
Rhenen,Someren,0.8112300980960746
Sittard-Geleen,Terschelling,0.8112229176482648
Alphen aan den Rijn,Overbetuwe,0.8112193017073984
Grave,Opmeer,0.8112122226250501
Millingen aan de Rijn,Peel en Maas,0.8112079551057567
Achtkarspelen,Haaren,0.8112078967219739
Roermond,Westervoort,0.8112078813525533
Eersel,Slochteren,0.8112054514675903
Hellevoetsluis,Steenbergen,0.8112040971369169
Oostflakkee,Zundert,0.8111810246148855
Gennep,Tytsjerksteradiel,0.8111753360429547
Harenkarspel,Hof van Twente,0.8111684683348271
Aalten,Groesbeek,0.8111561973930683
Geldrop-Mierlo,Gilze en Rijen,0.8111449115735069
Heiloo,Lopik,0.8111406648152792
Oudewater,Tiel,0.8111129701874986
Bellingwedde,Loon op Zand,0.811111697317184
Bloemendaal,Roosendaal,0.8110978672584461
Schagen,Veere,0.8110828997077549
Deventer,Nieuwkoop,0.8110775808866402
Ooststellingwerf,Oud-Beijerland,0.8110752479139635
Grave,Sluis,0.8110604048339306
Leeuwarden,Montferland,0.8110339978315377
Etten-Leur,Maasdonk,0.8110247373501893
Achtkarspelen,Tytsjerksteradiel,0.8110036859341941
's-Hertogenbosch,Ouder-Amstel,0.8110027894640647
Haaren,Vught,0.8109993910076598
Utrechtse Heuvelrug,Winsum,0.8109901587477588
Apeldoorn,Liesveld,0.810989625020632
West Maas en Waal,Winsum,0.810988775542398
Schagen,Vlagtwedde,0.810986546615559
Castricum,Reimerswaal,0.810983417330009
Heerlen,Voorschoten,0.8109808256831174
Heeze-Leende,Hoogeveen,0.8109693908730717
De Wolden,Littenseradiel,0.8109673870860172
Ridderkerk,Zutphen,0.8109574525588257
Baarle-Nassau,Bodegraven-Reeuwijk,0.8109508324147076
Best,Gilze en Rijen,0.8109434246692041
Tiel,Veere,0.8109270809505684
Groesbeek,Veere,0.8109203330408709
Haarlemmermeer,Oldebroek,0.8109097752122996
IJsselstein,Schiermonnikoog,0.8108882146826347
Enschede,Zoetermeer,0.8108781204245198
Waalre,Winsum,0.8108740035566142
Bellingwedde,Westvoorne,0.810861039090248
Sint Anthonis,Veldhoven,0.8108593274578685
Maastricht,Waalre,0.8108460050818798
Dinkelland,Tubbergen,0.8108236878293404
Edam-Volendam,Wijk bij Duurstede,0.8108190230334298
Montfoort,Sittard-Geleen,0.8108083881183744
Delft,Voorschoten,0.8108022005626179
Beesel,Duiven,0.8108008646264953
Sint-Oedenrode,Smallingerland,0.8107907011958756
Lochem,Roermond,0.8107861570327367
Binnenmaas,Enschede,0.8107669925041395
Rheden,Slochteren,0.8107590802636436
Binnenmaas,Oisterwijk,0.8107550482393092
Boxtel,Oisterwijk,0.8107263233051005
Sint Anthonis,Tynaarlo,0.8107012593655131
Gouda,Zaanstad,0.8106943353985194
Hattem,Tytsjerksteradiel,0.8106884875729936
Culemborg,Reimerswaal,0.8106846318561071
Lisse,Zeist,0.8106817248675788
Tiel,Vlagtwedde,0.8106809179687731
Alphen aan den Rijn,Loppersum,0.8106679447565579
Coevorden,Hof van Twente,0.810663964016577
Leusden,Zwartewaterland,0.8106602904942635
Valkenswaard,West Maas en Waal,0.8106509998465482
Mill en Sint Hubert,Woensdrecht,0.8106427193566582
Goes,Pijnacker-Nootdorp,0.8106237128618918
Den Helder,Wormerland,0.810620081347169
De Wolden,Marum,0.8106132184813017
Albrandswaard,Emmen,0.8106103846776889
Nijkerk,Oldebroek,0.8106087461624423
Baarle-Nassau,Zutphen,0.8106055731283199
Vianen,Vlissingen,0.8105871684285759
Schoonhoven,Weststellingwerf,0.8105799717199667
Hilvarenbeek,Venlo,0.8105646985086917
Borger-Odoorn,Landerd,0.8105512544989598
Heiloo,Oudewater,0.8105438592004419
Gulpen-Wittem,Westland,0.8105398094162988
Edam-Volendam,Zeist,0.8105280569682362
Simpelveld,Wageningen,0.8105194070907633
Horst aan de Maas,Menterwolde,0.8105182958270581
Haren,Wageningen,0.8105020913630961
Borne,Oisterwijk,0.810491876502771
Twenterand,Zeewolde,0.8104839695455393
Mook en Middelaar,Ommen,0.8104823149116216
Almelo,Dronten,0.8104744538279615
Ubbergen,Zutphen,0.8104675283636529
Schiedam,Soest,0.8104667363326223
Edam-Volendam,Ouderkerk,0.8104617861675558
Echt-Susteren,Heeze-Leende,0.8104616794918642
Groesbeek,Hoogeveen,0.8104601107044768
Bladel,Cuijk,0.8104267664517579
Coevorden,De Wolden,0.8104139369385152
Helmond,Rhenen,0.8104114957374142
Enkhuizen,Twenterand,0.8104008772932039
Hollands Kroon,Waalre,0.8103818400073625
Heiloo,Sliedrecht,0.8103812981597194
Heeze-Leende,Lopik,0.8103788481533876
Borsele,Gilze en Rijen,0.8103735374810684
Littenseradiel,Roermond,0.8103539501350491
Veghel,Vlist,0.8103531973845486
Ermelo,Noord-Beveland,0.8103521357171026
Enkhuizen,Vught,0.8103429165156153
Beesel,Utrechtse Heuvelrug,0.810335848065614
Sluis,Teylingen,0.810300525987523
Langedijk,Noordenveld,0.8102895404362073
Bergambacht,Sittard-Geleen,0.810288825450178
Heumen,Woudrichem,0.8102778289598788
Coevorden,Zutphen,0.8102697293352992
Leeuwarden,Strijen,0.810268621308096
Heeze-Leende,Waddinxveen,0.810255105709419
Druten,Epe,0.8102544139577205
Albrandswaard,Spijkenisse,0.8102438053749246
Staphorst,Wageningen,0.810240473669007
Leeuwarden,Oss,0.8102376352367086
Littenseradiel,Teylingen,0.8102345206877459
Bellingwedde,Uden,0.810229503233899
Midden-Drenthe,Wijchen,0.8102260455887486
Uithoorn,Valkenswaard,0.810219022433545
Oirschot,Zaltbommel,0.8102144958025758
Ermelo,Schiermonnikoog,0.8101974098343053
Albrandswaard,Dronten,0.8101921674207311
Hellendoorn,Teylingen,0.8101886114716538
Halderberge,Pijnacker-Nootdorp,0.8101724120514552
's-Hertogenbosch,Beverwijk,0.8101551550742562
Losser,Zundert,0.8101535716367751
Enschede,Lelystad,0.8101478808909977
Baarn,Oegstgeest,0.8101380304165648
Noordenveld,Sint-Oedenrode,0.8101259684219478
Aa en Hunze,Heiloo,0.8101056489001657
Bedum,Rhenen,0.810104129682317
Montferland,Westland,0.8101016809692361
Meerssen,Oldebroek,0.8100992066420994
Heerenveen,Lemsterland,0.8100768935515488
Doetinchem,Zeevang,0.8100753243900313
Heerde,Waalwijk,0.8100694824891781
Oss,Putten,0.8100553702799621
Bloemendaal,Uitgeest,0.8100497695726949
Roermond,Texel,0.8100461519650575
Oldebroek,Weesp,0.8100434427725858
Cranendonck,Reusel-De Mierden,0.8100298055335668
Heiloo,Veere,0.8100255142512184
Duiven,Loon op Zand,0.8100088959393843
Bloemendaal,Vianen,0.810007854149258
Tynaarlo,Veghel,0.8099886716550688
Brielle,Woudrichem,0.8099816846159925
Geldrop-Mierlo,Roosendaal,0.8099464189610777
Grave,Heerde,0.8099368022352031
Heerde,Stede Broec,0.8099286027507104
Grootegast,Stede Broec,0.8099152394716327
Aalsmeer,Zandvoort,0.8099117945956227
Capelle aan den IJssel,Dordrecht,0.8099074431216032
Edam-Volendam,Kaag en Braassem,0.8099035385010382
Middelharnis,Sittard-Geleen,0.809883407529807
Delfzijl,Woudenberg,0.8098710697615806
Apeldoorn,Graafstroom,0.8098686347159044
Schermer,Teylingen,0.8098667294276445
Hardenberg,Rijssen-Holten,0.8098519704510815
De Wolden,Heerde,0.8098441209561923
Heerenveen,Oostflakkee,0.8098391976960392
Heerenveen,Losser,0.8098291230821849
Langedijk,Lopik,0.8098039545131115
Edam-Volendam,Katwijk,0.8098022982497899
Beemster,Roermond,0.8097971158906263
Hellevoetsluis,Opsterland,0.8097778714429557
Enkhuizen,Oldebroek,0.8097546541383803
Edam-Volendam,Geldrop-Mierlo,0.8097528657057182
Pijnacker-Nootdorp,Sint-Michielsgestel,0.809735598447151
Hillegom,Rucphen,0.8097315971982578
Binnenmaas,Edam-Volendam,0.8097249356550326
Goes,Hardenberg,0.8097221507285801
Breda,Nieuw-Lekkerland,0.809718769630939
Arnhem,Stede Broec,0.8097085668745514
Horst aan de Maas,Lelystad,0.8096851930970406
Heiloo,Leusden,0.8096834480539872
Ubbergen,Utrechtse Heuvelrug,0.8096833108774125
Beuningen,Hof van Twente,0.8096558014964521
Achtkarspelen,Hilvarenbeek,0.8096535949692261
Oss,Westland,0.8096488063243751
Menameradiel,Waalre,0.8096386629578101
Lansingerland,Veendam,0.8096369143226609
Beuningen,Heerhugowaard,0.8096326256763663
Blaricum,Zeist,0.8096324440909549
Schoonhoven,Spijkenisse,0.8096245146604127
Heerde,Hof van Twente,0.8096010366595001
Duiven,Schouwen-Duiveland,0.8095887828656123
Montferland,Wassenaar,0.8095779533796588
Oude IJsselstreek,Reusel-De Mierden,0.8095742058846068
Waalre,Westerveld,0.8095523884108474
Hattem,Waddinxveen,0.8095447695880856
Gouda,Soest,0.8095385081132869
Dalfsen,Venlo,0.8095184362542687
Hillegom,Terneuzen,0.8095133099978307
Oss,Wassenaar,0.8095073639517943
Dinkelland,Hellevoetsluis,0.8094909226006965
Edam-Volendam,Eijsden-Margraten,0.8094840170922638
Renkum,Rucphen,0.8094804517689572
Bedum,Waalre,0.8094791085792623
Stadskanaal,Weesp,0.8094493609565732
Doetinchem,Zijpe,0.809446182118401
Deurne,Oss,0.8094379118393243
Boskoop,Noordwijk,0.8094211848953854
Edam-Volendam,Eemnes,0.8094069764803397
Grootegast,Waalwijk,0.8094047050441036
Giessenlanden,Leeuwarden,0.8093852177016444
Baarle-Nassau,Dirksland,0.8093526254418548
Ouder-Amstel,Vlissingen,0.8093499670603912
Helmond,Millingen aan de Rijn,0.8093478150776198
Bellingwedde,Onderbanken,0.8093361841329307
Menterwolde,Schagen,0.8093352973620082
Montferland,Oost Gelre,0.8093213590501627
Haarlemmerliede en Spaarnwoude,Utrechtse Heuvelrug,0.8093088195848468
Hoogezand-Sappemeer,Waalre,0.8093069090551483
Bunnik,De Wolden,0.8092968270545308
Dirksland,Duiven,0.8092626785356626
Veldhoven,West Maas en Waal,0.8092624944858536
Buren,Oost Gelre,0.8092593693362478
Losser,Renkum,0.8092492380401186
Menterwolde,Roermond,0.8092363665498793
Haaren,Landerd,0.8092208576488372
Doetinchem,Korendijk,0.8092082774253313
Baarn,Westvoorne,0.8091771983908154
Oisterwijk,Someren,0.8091690469408775
Lisse,Midden-Delfland,0.8091600711101813
Aa en Hunze,Roermond,0.8091585189757294
Steenbergen,Wageningen,0.8091521833056171
Delfzijl,Haarlemmermeer,0.809147917999902
Deventer,Graafstroom,0.8091456310193852
Midden-Drenthe,Nieuwkoop,0.809138255403521
Heiloo,Vlagtwedde,0.8091368214447096
Maasdonk,Veldhoven,0.8091289419193936
Boarnsterhim,Waalre,0.8091054003578851
Drimmelen,Lansingerland,0.8090990320209909
Voorst,Waalre,0.8090850512084078
Menterwolde,Tiel,0.8090774891368188
De Marne,Hellevoetsluis,0.8090681333534144
Ten Boer,Waalre,0.8090571613957247
Bladel,Loppersum,0.8090528614097011
Langedijk,Oudewater,0.8090375336964272
Rijnwoude,Sittard-Geleen,0.8090100070169142
Aalburg,Renkum,0.8089994810637084
Apeldoorn,Boarnsterhim,0.8089989090908256
Leusden,Liesveld,0.8089953949674544
Edam-Volendam,Millingen aan de Rijn,0.8089775523738724
Nieuw-Lekkerland,Wierden,0.8089584270911238
Nijkerk,Stadskanaal,0.8089560291086022
Duiven,Uden,0.8089333095342313
Simpelveld,Utrechtse Heuvelrug,0.8089328522323977
Haarlemmermeer,Stadskanaal,0.8089255811481948
Hof van Twente,Littenseradiel,0.8089174653686351
Lelystad,Renkum,0.8088911619148048
Twenterand,Zuidhorn,0.8088903051137648
Lisse,Millingen aan de Rijn,0.808889559429178
Maassluis,Sittard-Geleen,0.8088836102319761
Duiven,Hellevoetsluis,0.808875158647753
Lisse,Rijnwaarden,0.8088679726675416
Duiven,Graafstroom,0.8088461820746571
Raalte,Venlo,0.8088432671494079
Dinkelland,IJsselstein,0.808833816486658
Olst-Wijhe,Roermond,0.8088302614589576
Aa en Hunze,Langedijk,0.8088295878003966
Eersel,Hoogeveen,0.8088293251578476
Alblasserdam,Edam-Volendam,0.8088253289265929
Leek,Leerdam,0.8088037115347911
Epe,Veere,0.8087669611825116
Asten,Woudrichem,0.8087419771994908
Hillegom,Zwartewaterland,0.8087342083714959
Graafstroom,Waalre,0.8087115507129441
Borsele,Grave,0.8087072955623519
Langedijk,Veere,0.8087044963771116
Boarnsterhim,Deventer,0.8086818003518589
Bernisse,Hillegom,0.808663014313828
Echt-Susteren,Eersel,0.8086629569271299
Epe,Waddinxveen,0.8086581472350962
Hulst,Waalre,0.8086546786898404
Leusden,Schagen,0.808644100044695
Reusel-De Mierden,Wijk bij Duurstede,0.808640822411425
Haarlemmermeer,Heerde,0.8086190826322242
Eersel,Lopik,0.8085944766766898
Wierden,Zuidplas,0.8085892395328438
Millingen aan de Rijn,Zeevang,0.8085765843591808
Hardinxveld-Giessendam,Noordwijk,0.8085712481958397
Oostzaan,Utrechtse Heuvelrug,0.8085494659940813
Hattem,Lochem,0.8085465227532612
Kaag en Braassem,Utrechtse Heuvelrug,0.808465512523925
Boarnsterhim,Duiven,0.8084516674105876
Goirle,Waddinxveen,0.808437893574916
Geldrop-Mierlo,Westland,0.8084341135538432
De Ronde Venen,Pijnacker-Nootdorp,0.8084085729670346
Franekeradeel,Veere,0.8084010178029684
Deventer,Dirksland,0.808400887638017
Leeuwarden,Schouwen-Duiveland,0.8083564525937703
Neerijnen,Veghel,0.8083562921933533
Bergen (L.),Teylingen,0.80834738840044
Texel,Waalre,0.8083356672968687
Haarlemmerliede en Spaarnwoude,Naarden,0.8083253370427975
Gennep,Lochem,0.8083244955817084
Sliedrecht,Tiel,0.8083199992231098
Gulpen-Wittem,Zutphen,0.8083196793724735
Gilze en Rijen,Harenkarspel,0.8082648204045192
Culemborg,Ooststellingwerf,0.8082618406876161
Echt-Susteren,Hellevoetsluis,0.808260554789249
Loppersum,Sint-Oedenrode,0.8082552493116208
Landerd,Woensdrecht,0.808243384905358
Vlissingen,Wijchen,0.8082135342513302
Bergen (L.),Leek,0.8082075870185711
Delfzijl,Hardinxveld-Giessendam,0.8081760336002555
Maasdonk,Nunspeet,0.8081688545657937
Harlingen,Reusel-De Mierden,0.8081660097265136
Den Helder,Rijssen-Holten,0.8081594932993482
Harderwijk,IJsselstein,0.808155964875795
Cuijk,Pijnacker-Nootdorp,0.808155956957554
Dongen,Voorschoten,0.8081529747687514
Maastricht,Venlo,0.8081477289612728
Leusden,Tiel,0.8081470155465389
Strijen,Wassenaar,0.808135777478526
Ommen,Woudenberg,0.8081347031947675
Hardinxveld-Giessendam,Oldebroek,0.808134155277975
Pijnacker-Nootdorp,Westvoorne,0.8081335438084772
Beemster,Waalre,0.8081268206349539
Leeuwarderadeel,Renswoude,0.8081112599212446
Ferwerderadiel,Oud-Beijerland,0.8080875398345551
Kollumerland en Nieuwkruisland,Waalre,0.8080848658765878
Beuningen,Maasdonk,0.8080826529158365
De Bilt,Heerenveen,0.8080797937921846
Schoonhoven,Vlist,0.8080502184507086
Menameradiel,Tubbergen,0.8080148598354953
Landgraaf,Langedijk,0.8080031205926187
Giessenlanden,Wassenaar,0.8079892183927346
Leek,Wijk bij Duurstede,0.8079844867377968
Achtkarspelen,Smallingerland,0.8079732838992896
Bergeijk,Ooststellingwerf,0.8079729287686634
Geldermalsen,Hillegom,0.8079169300068517
Breda,Stichtse Vecht,0.8079160186846689
De Wolden,Weert,0.8079128239803022
Langedijk,Vlagtwedde,0.8079050847254937
Hardenberg,Steenbergen,0.8079037887577627
Edam-Volendam,Midden-Delfland,0.807898890268768
Baarle-Nassau,Bernheze,0.807884198572808
Goedereede,Sittard-Geleen,0.8078628017216167
Pekela,Sittard-Geleen,0.8078620407517193
Meerssen,Stadskanaal,0.8078585919885549
Den Helder,Haarlemmerliede en Spaarnwoude,0.8078229530147621
Heiloo,Menterwolde,0.8077971056174063
Scherpenzeel,Tubbergen,0.8077820931152386
Assen,Uithoorn,0.8077771219269614
Boskoop,Delfzijl,0.8077729590159337
Duiven,Simpelveld,0.8077486884186439
Baarn,Simpelveld,0.8077368593977236
Borsele,Maasdonk,0.8077359995744924
Naarden,Wormerland,0.8077330378967702
Oldambt,Teylingen,0.8077006228854572
Neerijnen,Teylingen,0.8076953977098845
Naarden,Rijssen-Holten,0.8076908703917351
Strijen,Westland,0.8076844296136737
Baarle-Nassau,De Ronde Venen,0.8076720219558616
Hof van Twente,Zutphen,0.8076562950526823
Haaksbergen,Heerhugowaard,0.8076556183067984
Sittard-Geleen,Werkendam,0.8076521520610878
Castricum,Ooststellingwerf,0.8076421374913562
Dongeradeel,Hellevoetsluis,0.807639922447833
Utrechtse Heuvelrug,Wormerland,0.8076274617526208
Medemblik,Utrechtse Heuvelrug,0.8076128998303664
Heerhugowaard,Rijnwoude,0.8076000901237308
Sint-Michielsgestel,Sittard-Geleen,0.8075918532096804
Goirle,Smallingerland,0.8075904900979074
Beuningen,Breda,0.8075659624593177
IJsselstein,Steenbergen,0.8075425688169645
Alblasserdam,Enschede,0.8075402584774817
Grave,Urk,0.8075347740458655
Druten,Teylingen,0.807512579665701
Geldrop-Mierlo,Hillegom,0.8075070947661582
Hof van Twente,Nunspeet,0.8075049258190309
Naarden,Voerendaal,0.8074877973483172
Blaricum,Medemblik,0.8074875378984202
Boskoop,Oldebroek,0.8074873178655535
Millingen aan de Rijn,Naarden,0.8074709686888765
Cuijk,Sint-Oedenrode,0.8074698234513283
Veendam,Woudenberg,0.80745975218849
Reusel-De Mierden,Tynaarlo,0.8074560367989233
Millingen aan de Rijn,Zijpe,0.8074526637799913
Bergeijk,Millingen aan de Rijn,0.807414790812172
Eersel,Waddinxveen,0.8074143874899647
Terneuzen,Zutphen,0.8073937799373444
Ameland,Doetinchem,0.8073910398809406
Ooststellingwerf,Venlo,0.8073905482864991
Den Helder,Zoetermeer,0.8073900073958721
Heerhugowaard,Neerijnen,0.8073886345622848
Deventer,Schouwen-Duiveland,0.8073803012655795
Hilvarenbeek,Putten,0.8073716950164973
Leeuwarden,Zeevang,0.8073619505547375
Korendijk,Millingen aan de Rijn,0.8073421393331791
Nieuwkoop,West Maas en Waal,0.8073343323790302
Blaricum,Zoeterwoude,0.8072709963332618
Gemert-Bakel,Utrechtse Heuvelrug,0.8072658590104115
Baarle-Nassau,Wijchen,0.8072157527616589
Hoogeveen,Renkum,0.8072084292680417
Hattem,Noordenveld,0.8072054251022348
Ameland,Wassenaar,0.8072050061424755
Grave,Marum,0.8071798519488422
Enschede,Hoogezand-Sappemeer,0.8071772924136686
Drechterland,Laarbeek,0.807166628542648
Stadskanaal,Venlo,0.8071603896532547
Deventer,Woerden,0.8071532387020256
Loon op Zand,Woudrichem,0.8071292299679922
Renkum,Zwartewaterland,0.807125581276182
Bellingwedde,Landsmeer,0.8071167311546122
Ouderkerk,Utrechtse Heuvelrug,0.8071112884149858
Best,Grave,0.8071061699589118
Berkelland,Schoonhoven,0.8070980934000641
Nieuwkoop,Wageningen,0.8070951676826942
Bunnik,Lisse,0.8070858134548318
Cromstrijen,Sittard-Geleen,0.8070797774542373
Staphorst,Teylingen,0.8070694123008955
