Perioden	Regio's	Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Mannen (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Vrouwen (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/Jonger dan 5 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/5 tot 10 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/10 tot 15 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/15 tot 20 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/20 tot 25 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/25 tot 45 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/45 tot 65 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/65 tot 80 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/80 jaar of ouder (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/Jonger dan 5 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/5 tot 10 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/10 tot 15 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/15 tot 20 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/20 tot 25 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/25 tot 45 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/45 tot 65 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/65 tot 80 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/80 jaar of ouder (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Demografische druk/Totale druk (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Demografische druk/Groene druk (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Demografische druk/Grijze druk (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Totale bevolking/Ongehuwd (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Totale bevolking/Gehuwd (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Totale bevolking/Gescheiden (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Totale bevolking/Verweduwd (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Inwoners 15 jaar of ouder (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Ongehuwd (in % van  inwoners 15 jaar of ouder)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gehuwd (in % van  inwoners 15 jaar of ouder)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gescheiden (in % van  inwoners 15 jaar of ouder)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Verweduwd (in % van  inwoners 15 jaar of ouder)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Nederlandse achtergrond (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Totaal met migratieachtergrond (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Westerse migratieachtergrond (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Totaal niet-westerse migratieachtergrond (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Marokko (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/(voormalige) Nederlandse Antillen. Aruba (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Suriname (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Turkije (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Overig niet-westerse migratieachtergrond (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Nederlandse achtergrond (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Totaal met migratieachtergrond (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Westerse migratieachtergrond (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Totaal niet-westerse migratieachtergrond (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Marokko (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/(voormalige) Nederlandse Antillen. Aruba (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Suriname (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Turkije (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Overig niet-westerse migratieachtergrond (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Zeer sterk stedelijk (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Sterk stedelijk (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Matig stedelijk (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Weinig stedelijk (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Niet stedelijk (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Bevolkingsdichtheid (aantal inwoners per km²)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Geboorte (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Geboorte. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Sterfte (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Sterfte. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Geboorteoverschot (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Geboorteoverschot. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Nieuwvormingen (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Ziekten van hart en vaatstelsel (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Ziekten van ademhalingsstelsel (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Uitwendige doodsoorzaken (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Overige doodsoorzaken (aantal)	Bevolking/Bevolkingsontwikkeling/Verhuizingen/Vestiging uit andere gemeente (aantal)	Bevolking/Bevolkingsontwikkeling/Verhuizingen/Vertrek naar andere gemeente (aantal)	Bevolking/Bevolkingsontwikkeling/Verhuizingen/Binnenlands migratiesaldo (aantal)	Bevolking/Bevolkingsontwikkeling/Verhuizingen/Binnenlands migratiesaldo. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Verhuizingen/Verhuismobiliteit. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Immigratie (aantal)	Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Emigratie (aantal)	Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Migratiesaldo (aantal)	Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Migratiesaldo. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Bevolkingsgroei/Inwoners op 31 december (aantal)	Bevolking/Bevolkingsontwikkeling/Bevolkingsgroei/Bevolkingsgroei (aantal)	Bevolking/Bevolkingsontwikkeling/Bevolkingsgroei/Bevolkingsgroei. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Bevolkingsgroei/Gemiddeld aantal inwoners (aantal)	Bevolking/Particuliere huishoudens/Particuliere huishoudens/Totaal aantal particuliere huishoudens (aantal)	Bevolking/Particuliere huishoudens/Particuliere huishoudens/Eenpersoonshuishoudens (aantal)	Bevolking/Particuliere huishoudens/Particuliere huishoudens/Huishoudens zonder kinderen (aantal)	Bevolking/Particuliere huishoudens/Particuliere huishoudens/Huishoudens met kinderen (aantal)	Bevolking/Particuliere huishoudens/Particuliere huishoudens. relatief/Eenpersoonshuishoudens (%)	Bevolking/Particuliere huishoudens/Particuliere huishoudens. relatief/Huishoudens zonder kinderen (%)	Bevolking/Particuliere huishoudens/Particuliere huishoudens. relatief/Huishoudens met kinderen (%)	Sociale zekerheid/Uitkeringsontvangers. totaal/Uitkeringsontvangers. totaal (aantal)	Sociale zekerheid/Uitkeringsontvangers. totaal/Tot de AOW- leeftijd (aantal)	Sociale zekerheid/Uitkeringsontvangers. totaal/Vanaf de AOW- leeftijd (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Werkloosheid (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Bijstand en bijstandsgerelateerd/Bijstand(gerelateerd) tot AOW-leeftijd (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Bijstand en bijstandsgerelateerd/Bijstand(gerelateerd) vanaf AOW-leeftijd (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Bijstand en bijstandsgerelateerd/Bijstand tot de AOW-leeftijd (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Arbeidsongeschiktheid/Arbeidsongeschiktheid. totaal (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Arbeidsongeschiktheid/WAO-uitkering (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Arbeidsongeschiktheid/WIA-uitkering: WGA-regeling (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Arbeidsongeschiktheid/Wajong-uitkering (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/AOW (aantal)
2009	Aalten	27447	13761	13686	1582	1742	1768	1675	1245	6937	7876	3450	1172	5.8	6.3	6.4	6.1	4.5	25.3	28.7	12.6	4.3	70.9	42.1	28.8	12040	12688	1000	1719	22355	31.1	56.8	4.5	7.7	24178	3269	2448	821	10	20	44	354	393	88.1	11.9	8.9	3	0	0.1	0.2	1.3	1.4	0	0	5660	13820	7970	284	316	11.5	233	8.5	83	3	61	87	37	6	42	605	747	-142	-5.2	60.7	206	97	109	4	27500	53	1.9	27473.5	11119	3089	3697	4333	27.8	33.2	39	1870	1840	30	450	210	20	180	1210	720	70	340	
2010	Aalten	27500	13767	13733	1570	1734	1762	1715	1282	6786	7962	3468	1221	5.7	6.3	6.4	6.2	4.7	24.7	29	12.6	4.4	71.6	42.3	29.3	12083	12602	1080	1735	22434	31.3	56.2	4.8	7.7	24156	3344	2433	911	9	21	44	347	490	87.8	12.2	8.8	3.3	0	0.1	0.2	1.3	1.8	0	0	5680	13820	7990	285	290	10.6	228	8.3	62	2.3	71	71	31	5	50	588	745	-157	-5.7	63.5	175	147	28	1	27439	-61	-2.2	27469.5	11237	3239	3690	4308	28.8	32.8	38.3	1820	1790	30	390	230	30	190	1190	660	100	350	
2016	Aalten	26912	13482	13430	1247	1609	1658	1641	1274	5711	8172	4203	1397	4.6	6	6.2	6.1	4.7	21.2	30.4	15.6	5.2	77.6	40.6	36.9	12006	11855	1360	1691	22398	33.4	52.9	6.1	7.5	23952	2960	2182	778	9	28	44	329	368	89	11	8.1	2.9	0	0.1	0.2	1.2	1.4	0	890	8590	9680	7760	279	234	8.7	255	9.5	-21	-0.8	81	79	24	11	60	974	1032	-58	-2.1	86.8	288	71	217	8	27047	135	5	26979.5	11235	3290	3845	4100	29.3	34.2	36.5	7490	1960	5530	460	410	30	350	1120	400	240	310	5530
2017	Aalten	27047	13625	13422	1230	1539	1690	1689	1274	5641	8259	4309	1416	4.5	5.7	6.2	6.2	4.7	20.9	30.5	15.9	5.2	78.2	40.5	37.7	12044	11919	1408	1676	22588	33.6	52.8	6.2	7.4	23894	3153	2182	971	13	27	43	335	553	88.3	11.7	8.1	3.6	0	0.1	0.2	1.2	2	0	880	8560	9680	7930	280																									11302	3340	3902	4060	29.6	34.5	35.9												
2018	Aalten	26963																																																																																																			
2007	Ter Aar																																																																																																				
2008	Ter Aar																																																																																																				
2009	Ter Aar																																																																																																				
2010	Ter Aar																																																																																																				
2016	Ter Aar																																																																																																				
2017	Ter Aar																																																																																																				
2018	Ter Aar																																																																																																				
2007	Aarle-Rixtel																																																																																																				
2008	Aarle-Rixtel																																																																																																				
2009	Aarle-Rixtel																																																																																																				
2010	Aarle-Rixtel																																																																																																				
2016	Aarle-Rixtel																																																																																																				
2017	Aarle-Rixtel																																																																																																				
2018	Aarle-Rixtel																																																																																																				
2007	Abcoude	8651	4261	4390	614	699	606	515	274	2153	2438	1080	272	7.1	8.1	7	6	3.2	24.9	28.2	12.5	3.1	77.8	50	27.8	3856	3966	436	393	6732	28.8	58.9	6.5	5.8	7291	1360	923	437	5	41	96	11	284	84.3	15.7	10.7	5.1	0.1	0.5	1.1	0.1	3.3	0	0	0	6610	2050	285	106	12.2	33	3.8	73	8.4	11	12	2	2	6	352	391	-39	-4.5	65.6	54	52	2	0.2	8688	37	4.3	8669.5	3466	946	1047	1473	27.3	30.2	42.5	380	380	0	70	60	0	60	270	210	10	20	
2008	Abcoude	8688	4281	4407	607	703	620	519	289	2109	2469	1087	285	7	8.1	7.1	6	3.3	24.3	28.4	12.5	3.3	78.5	50.3	28.2	3901	3955	447	385	6758	29.2	58.5	6.6	5.7	7302	1386	940	446	8	39	92	9	298	84	16	10.8	5.1	0.1	0.4	1.1	0.1	3.4	0	0	0	6630	2050	286	80	9.2	48	5.5	32	3.7	20	9	2	2	15	314	376	-62	-7.1	63.6	70	56	14	1.6	8680	-8	-0.9	8684	3483	950	1053	1480	27.3	30.2	42.5	370	370	0	70	50	0	50	260	190	10	30	
2009	Abcoude	8680	4264	4416	587	693	650	541	286	2008	2518	1104	293	6.8	8	7.5	6.2	3.3	23.1	29	12.7	3.4	80.4	51.4	29	3919	3911	465	385	6750	29.5	57.9	6.9	5.7	7287	1393	952	441	14	35	101	7	284	84	16	11	5.1	0.2	0.4	1.2	0.1	3.3	0	0	0	6710	1970	286	84	9.6	39	4.5	45	5.2	10	16	3	2	8	378	342	36	4.1	64	43	39	4	0.5	8764	84	9.7	8722	3485	952	1049	1484	27.3	30.1	42.6	420	410	0	100	60	0	50	260	180	20	30	
2010	Abcoude	8764	4293	4471	563	699	645	552	315	1944	2608	1119	319	6.4	8	7.4	6.3	3.6	22.2	29.8	12.8	3.6	80.1	50.5	29.5	3942	3920	520	382	6857	29.7	57.2	7.6	5.6	7314	1450	972	478	17	40	111	7	303	83.5	16.5	11.1	5.5	0.2	0.5	1.3	0.1	3.5	0	0	0	6710	2060	288	93	10.6	59	6.7	34	3.9	20	16	7	4	12	360	360	0	0	65.1	61	74	-13	-1.5	8791	27	3.1	8777.5	3548	997	1078	1473	28.1	30.4	41.5	400	400	0	90	60	0	60	250	170	20	30	
2016	Abcoude																																																																																																				
2017	Abcoude																																																																																																				
2018	Abcoude																																																																																																				
2007	Achtkarspelen	28143	14253	13890	1859	1856	1730	1868	1606	7707	7596	3038	883	6.6	6.6	6.1	6.6	5.7	27.4	27	10.8	3.1	66.4	43.2	23.2	12503	12926	1155	1559	22698	31.1	56.9	5.1	6.9	27306	837	557	280	14	14	22	11	219	97	3	2	1	0	0	0.1	0	0.8	0	0	0	6990	21150	274	366	13	208	7.4	158	5.6	74	66	23	4	41	751	969	-218	-7.8	78.6	40	35	5	0.2	28088	-55	-2	28115.5	11196	2883	3538	4775	25.8	31.6	42.6	2620	2600	20	510	580	10	540	1590	1100	40	340	
2008	Achtkarspelen	28088	14235	13853	1852	1877	1724	1802	1603	7586	7637	3106	901	6.6	6.7	6.1	6.4	5.7	27	27.2	11.1	3.2	66.9	43.1	23.8	12552	12820	1182	1534	22635	31.4	56.6	5.2	6.8	27230	858	588	270	14	13	23	7	213	96.9	3.1	2.1	1	0	0	0.1	0	0.8	0	0	0	6900	21190	274	363	12.9	182	6.5	181	6.4	72	59	17	6	28	725	893	-168	-6	75.2	49	19	30	1.1	28139	51	1.8	28113.5	11248	2950	3553	4745	26.2	31.6	42.2	2540	2530	20	460	590	10	550	1530	1020	60	360	
2009	Achtkarspelen	28139	14292	13847	1821	1919	1717	1756	1629	7472	7742	3129	954	6.5	6.8	6.1	6.2	5.8	26.6	27.5	11.1	3.4	67.1	42.8	24.2	12635	12741	1215	1548	22682	31.6	56.2	5.4	6.8	27264	875	589	286	13	13	23	6	231	96.9	3.1	2.1	1	0	0	0.1	0	0.8	0	0	0	7460	20680	274	344	12.2	217	7.7	127	4.5	80	63	20	6	48	693	841	-148	-5.3	66.2	38	63	-25	-0.9	28088	-51	-1.8	28113.5	11308	3010	3587	4711	26.6	31.7	41.7	2860	2840	20	730	650	10	580	1510	950	60	400	
2010	Achtkarspelen	28088	14265	13823	1803	1901	1773	1679	1634	7347	7722	3246	983	6.4	6.8	6.3	6	5.8	26.2	27.5	11.6	3.5	68.2	42.8	25.3	12451	12633	1429	1575	22611	30.8	55.9	6.3	7	27207	881	592	289	18	14	26	8	223	96.9	3.1	2.1	1	0.1	0	0.1	0	0.8	0	0	0	7470	20620	274	350	12.5	201	7.2	149	5.3	63	63	23	7	45	724	852	-128	-4.6	66	34	24	10	0.4	28123	35	1.2	28105.5	11355	3067	3609	4679	27	31.8	41.2	2910	2890	10	730	720	10	640	1500	890	80	430	
2016	Achtkarspelen	28007	14239	13768	1490	1811	1923	1726	1483	6646	7822	3981	1125	5.3	6.5	6.9	6.2	5.3	23.7	27.9	14.2	4	75.6	43.6	32	12599	12117	1709	1582	22783	32.4	53.2	7.5	6.9	26886	1121	624	497	16	19	24	6	432	96	4	2.2	1.8	0.1	0.1	0.1	0	1.5	0	0	0	11240	16770	274	295	10.6	274	9.8	21	0.8	90	73	36	15	60	921	1023	-102	-3.6	85.8	29	61	-32	-1.1	27893	-114	-4.1	27950	11610	3377	3694	4539	29.1	31.8	39.1	7870	2840	5030	740	900	20	750	1250	520	170	430	5030
2017	Achtkarspelen	27893	14185	13708	1482	1758	1872	1799	1485	6404	7891	4062	1140	5.3	6.3	6.7	6.4	5.3	23	28.3	14.6	4.1	76.8	43.8	33	12565	11967	1761	1600	22781	32.7	52.5	7.7	7	26739	1154	622	532	12	23	24	6	467	95.9	4.1	2.2	1.9	0	0.1	0.1	0	1.7	0	0	0	11250	16640	273																									11608	3418	3688	4502	29.4	31.8	38.8												
2018	Achtkarspelen	27924																																																																																																			
2007	Akersloot																																																																																																				
2008	Akersloot																																																																																																				
2009	Akersloot																																																																																																				
2010	Akersloot																																																																																																				
2016	Akersloot																																																																																																				
2017	Akersloot																																																																																																				
2018	Akersloot																																																																																																				
2007	Alblasserdam	18666	9119	9547	1327	1300	1246	1127	1008	5085	4487	2271	815	7.1	7	6.7	6	5.4	27.2	24	12.2	4.4	76.4	47.3	29.2	7666	8957	812	1231	14793	25.6	60.5	5.5	8.3	16294	2372	1264	1108	124	67	72	554	291	87.3	12.7	6.8	5.9	0.7	0.4	0.4	3	1.6	0	10800	4400	3250	220	2126	238	12.7	182	9.7	56	3	61	59	24	4	34	539	544	-5	-0.3	69.1	43	35	8	0.4	18718	52	2.8	18692	7466	2083	2330	3053	27.9	31.2	40.9	980	960	30	120	240	30	220	630	480	30	110	
2008	Alblasserdam	18718	9118	9600	1294	1331	1262	1157	984	5042	4527	2295	826	6.9	7.1	6.7	6.2	5.3	26.9	24.2	12.3	4.4	77.4	47.8	29.6	7745	8923	841	1209	14831	26	60.2	5.7	8.2	16327	2391	1249	1142	134	71	74	558	305	87.2	12.8	6.7	6.1	0.7	0.4	0.4	3	1.6	0	10830	4350	3340	210	2131	277	14.8	151	8	126	6.7	53	39	17	3	39	630	640	-10	-0.5	82.4	41	38	3	0.2	18839	121	6.5	18778.5	7501	2097	2341	3063	28	31.2	40.8	930	900	30	100	210	30	200	610	450	30	110	
2009	Alblasserdam	18839	9222	9617	1296	1349	1247	1190	1030	4988	4548	2339	852	6.9	7.2	6.6	6.3	5.5	26.5	24.1	12.4	4.5	78.3	48.1	30.2	7831	8978	829	1201	14947	26.4	60.1	5.5	8	16452	2387	1237	1150	130	72	76	563	309	87.3	12.7	6.6	6.1	0.7	0.4	0.4	3	1.6	0	10740	4570	3320	210	2144	243	12.8	168	8.9	75	4	66	45	11	7	39	582	496	86	4.5	63.1	53	41	12	0.6	19014	175	9.3	18926.5	7541	2127	2360	3054	28.2	31.3	40.5	1060	1030	30	220	220	30	200	610	410	50	120	
2010	Alblasserdam	19014	9291	9723	1281	1365	1252	1218	1023	4980	4639	2368	888	6.7	7.2	6.6	6.4	5.4	26.2	24.4	12.5	4.7	78.7	48.1	30.6	7871	9035	933	1175	15116	26.3	59.8	6.2	7.8	16607	2407	1236	1171	129	72	75	569	326	87.3	12.7	6.5	6.2	0.7	0.4	0.4	3	1.7	0	10810	4610	2990	610	2164	280	14.7	186	9.7	94	4.9	54	64	20	7	41	586	491	95	5	66.5	54	46	8	0.4	19208	194	10.2	19111	7626	2158	2379	3089	28.3	31.2	40.5	1110	1080	30	210	260	30	240	630	390	70	140	
2016	Alblasserdam	19955	9771	10184	1301	1319	1371	1223	1175	4693	5032	2856	985	6.5	6.6	6.9	6.1	5.9	23.5	25.2	14.3	4.9	83.1	47.8	35.2	8473	9173	1154	1155	15964	28.1	57.5	7.2	7.2	17248	2707	1334	1373	150	115	99	561	448	86.4	13.6	6.7	6.9	0.8	0.6	0.5	2.8	2.2	0	11370	4760	3610	210	2270	245	12.3	174	8.7	71	3.6	62	49	14	1	48	684	712	-28	-1.4	67.3	68	57	11	0.6	20008	53	2.7	19981.5	8044	2335	2465	3244	29	30.6	40.3	5090	1330	3760	270	400	30	370	670	240	160	190	3760
2017	Alblasserdam	20008	9809	10199	1273	1345	1325	1279	1194	4654	5070	2871	997	6.4	6.7	6.6	6.4	6	23.3	25.3	14.3	5	83.3	47.8	35.4	8548	9118	1200	1142	16065	28.7	56.8	7.5	7.1	17220	2788	1347	1441	169	128	95	556	493	86.1	13.9	6.7	7.2	0.8	0.6	0.5	2.8	2.5	0	11420	4770	3630	200	2276																									8076	2353	2483	3240	29.1	30.7	40.1												
2018	Alblasserdam	20013																																																																																																			
2007	Albrandswaard	21523	10787	10736	1416	1414	1373	1277	840	6357	6066	2137	643	6.6	6.6	6.4	5.9	3.9	29.5	28.2	9.9	3	62.3	41.3	21	9247	10197	1174	905	17320	29.1	58.9	6.8	5.2	18382	3141	1534	1607	101	127	678	202	499	85.4	14.6	7.1	7.5	0.5	0.6	3.2	0.9	2.3	0	280	8280	11470	1500	973	250	11.4	130	5.9	120	5.5	41	33	12	3	41	1661	890	771	35.1	86.8	77	39	38	1.7	22453	930	43.2	21988	8415	1883	2868	3664	22.4	34.1	43.5	1250	1240	10	170	270	10	150	820	540	20	230	
2008	Albrandswaard	22453	11209	11244	1433	1489	1408	1360	879	6462	6483	2202	737	6.4	6.6	6.3	6.1	3.9	28.8	28.9	9.8	3.3	62.4	41.2	21.3	9756	10455	1268	974	18123	29.9	57.7	7	5.4	18999	3454	1627	1827	115	165	751	254	542	84.6	15.4	7.2	8.1	0.5	0.7	3.3	1.1	2.4	0	270	9670	10970	1540	1015	284	12.5	171	7.5	113	5	59	47	19	3	43	1362	978	384	16.9	75.3	57	38	19	0.8	22974	521	23.2	22713.5	8808	2030	2962	3816	23	33.6	43.3	1220	1210	20	160	250	10	150	820	500	40	260	
2009	Albrandswaard	22974	11494	11480	1486	1520	1419	1410	969	6473	6651	2284	762	6.5	6.6	6.2	6.1	4.2	28.2	29	9.9	3.3	63	41.4	21.6	10106	10532	1338	998	18549	30.6	56.8	7.2	5.4	19269	3705	1701	2004	131	193	804	289	587	83.9	16.1	7.4	8.7	0.6	0.8	3.5	1.3	2.6	0	270	11640	9490	1580	1054	258	10.9	183	7.8	75	3.2	44	60	17	6	56	1965	850	1115	47.3	90.7	69	44	25	1.1	24191	1217	53	23582.5	8958	2065	2948	3945	23.1	32.9	44	1440	1420	20	280	300	20	170	870	520	70	260	
2010	Albrandswaard	24191	12052	12139	1552	1640	1472	1460	1063	6767	7039	2402	796	6.4	6.8	6.1	6	4.4	28	29.1	9.9	3.3	62.7	41.2	21.5	10674	10963	1522	1032	19527	30.8	56.1	7.8	5.3	20046	4145	1821	2324	146	257	953	338	630	82.9	17.1	7.5	9.6	0.6	1.1	3.9	1.4	2.6	0	280	11780	10390	1740	1109	282	11.5	175	7.2	107	4.4	51	61	14	7	42	1297	907	390	16	70	73	85	-12	-0.5	24674	483	20	24432.5	9465	2203	3124	4138	23.3	33	43.7	1500	1480	20	320	320	20	210	860	480	80	260	
2016	Albrandswaard	24985	12424	12561	1360	1678	1714	1465	1106	5907	7688	3123	944	5.4	6.7	6.9	5.9	4.4	23.6	30.8	12.5	3.8	70	42.3	27.7	11147	11010	1784	1044	20233	31.6	54.4	8.8	5.2	20167	4818	1878	2940	234	293	1040	443	930	80.7	19.3	7.5	11.8	0.9	1.2	4.2	1.8	3.7	0	280	12950	10920	830	1150	236	9.4	182	7.3	54	2.2	64	50	11	9	48	1500	1415	85	3.4	84.3	100	116	-16	-0.6	25105	120	4.8	25045	10022	2570	3084	4368	25.6	30.8	43.6	5600	1610	3990	440	400	30	300	790	250	180	270	3990
